location,date,iso_code,continent,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,cardiovasc_death_rate,diabetes_prevalence,life_expectancy,human_development_index,population,mobility_country_region,mobility_country_region_code,place_id,mobility_retail_and_recreation_percent_change_from_baseline,mobility_grocery_and_pharmacy_percent_change_from_baseline,mobility_parks_percent_change_from_baseline,mobility_transit_stations_percent_change_from_baseline,mobility_workplaces_percent_change_from_baseline,mobility_residential_percent_change_from_baseline
Mozambique,2022-08-01,MOZ,Africa,7126036.0,512.0,68758.0,5.0,6972.262,0.5009354838709678,67.27451612903226,0.004838709677419355,37.728,17.7,3.158,1.87,1136.103,329.94200000000006,3.3,60.85,0.456,32969520.0,Mozambique,MZ,ChIJxUr95uqs1BgRFaEWrrm_uxI,33.605873261205566,62.92426584234931,44.83462132921175,6.349304482225657,73.17156105100463,12.933539412673879
Mozambique,2022-09-01,MOZ,Africa,6905838.0,236.0,66649.0,2.0,6982.042866666667,0.2386,67.38476666666666,0.002,37.728,17.7,3.158,1.87,1136.103,329.942,3.3,60.85,0.456,32969520.0,Mozambique,MZ,ChIJxUr95uqs1BgRFaEWrrm_uxI,33.29326923076923,60.52884615384615,43.57211538461539,4.443910256410256,66.80288461538461,11.657051282051283
Mozambique,2022-10-01,MOZ,Africa,7142862.0,187.0,68940.0,2.0,6988.7249354838705,0.18296774193548387,67.45212903225807,0.0019677419354838708,37.728,17.7,3.158,1.87,1136.103,329.94200000000006,3.3,60.85,0.456,32969520.0,Mozambique,MZ,ChIJxUr95uqs1BgRFaEWrrm_uxI,32.185667752442995,60.34527687296417,44.77850162866449,4.074918566775244,66.15635179153094,11.811074918566776
Nepal,2020-02-01,NPL,Asia,145.0,0.0,635814.9444926686,0.0,0.164,0.0,875.4515668980223,0.0,204.43,25.0,5.809,3.212,2442.804,260.797,7.26,70.78,0.602,30547586.0,Nepal,NP,ChIJz2gufcfolTkR3obM0LyaojQ,3.3333333333333335,4.133333333333334,2.4,3.8666666666666667,2.7333333333333334,0.2
Nepal,2020-03-01,NPL,Asia,140.0,2360.5907053896276,679664.2510094043,0.0,0.14803225806451614,4.672683867991752,875.4515668980223,0.0,204.43,25.0,5.809,3.212,2442.804,260.797,7.26,70.78,0.602,30547586.0,Nepal,NP,ChIJz2gufcfolTkR3obM0LyaojQ,-21.870967741935484,-14.32258064516129,-14.96774193548387,-18.483870967741936,-18.612903225806452,8.161290322580646
Nepal,2020-04-01,NPL,Asia,768.0,52.0,657739.5977510364,0.0,0.8381666666666666,0.05666666666666667,875.4515668980223,0.0,204.43,25.0,5.809,3.212,2442.8039999999996,260.797,7.26,70.78,0.602,30547586.0,Nepal,NP,ChIJz2gufcfolTkR3obM0LyaojQ,-76.43333333333334,-65.33333333333333,-51.46666666666667,-70.5,-65.93333333333334,23.9
Nepal,2020-05-01,NPL,Asia,13498.0,1515.0,328927.7988755182,8.0,14.253806451612903,1.5998064516129034,423.66675817646245,0.008483870967741936,204.43,25.0,5.809,3.212,2442.804,260.797,7.26,70.78,0.602,30547586.0,Nepal,NP,ChIJz2gufcfolTkR3obM0LyaojQ,-69.48387096774194,-54.064516129032256,-44.32258064516129,-61.54838709677419,-54.03225806451613,20.35483870967742
Nepal,2020-06-01,NPL,Asia,210351.0,11992.0,595.0,22.0,229.5337,13.085733333333334,0.6493,0.024033333333333337,204.43,25.0,5.809,3.212,2442.8039999999996,260.797,7.26,70.78,0.602,30547586.0,Nepal,NP,ChIJz2gufcfolTkR3obM0LyaojQ,-48.4,-29.666666666666668,-30.2,-45.333333333333336,-34.06666666666667,14.233333333333333
Nepal,2020-07-01,NPL,Asia,535535.0,6207.0,1331.0,30.0,565.5217096774193,6.554612903225807,1.4055483870967742,0.03164516129032258,204.43,25.0,5.809,3.212,2442.804,260.797,7.26,70.78,0.602,30547586.0,Nepal,NP,ChIJz2gufcfolTkR3obM0LyaojQ,-30.258064516129032,-15.0,-22.29032258064516,-32.58064516129032,-21.548387096774192,10.419354838709678
Nepal,2020-08-01,NPL,Asia,863563.0,19689.0,3999.0,193.0,911.9172903225807,20.791451612903224,4.223000000000001,0.20383870967741935,204.43,25.0,5.809,3.212,2442.804,260.797,7.26,70.78,0.602,30547586.0,Nepal,NP,ChIJz2gufcfolTkR3obM0LyaojQ,-47.83870967741935,-32.645161290322584,-32.774193548387096,-44.58064516129032,-36.225806451612904,15.64516129032258
Nepal,2020-09-01,NPL,Asia,1747272.0,38357.0,12781.0,347.0,1906.6122333333333,41.854933333333335,13.946533333333333,0.37866666666666665,204.43,25.0,5.809,3.212,2442.8039999999996,260.797,7.26,70.78,0.602,30547586.0,Nepal,NP,ChIJz2gufcfolTkR3obM0LyaojQ,-44.266666666666666,-29.4,-26.433333333333334,-35.266666666666666,-29.966666666666665,13.733333333333333
Nepal,2020-10-01,NPL,Asia,3896377.0,92926.0,29937.0,799.0,4114.550387096774,98.12925806451614,31.61335483870968,0.8438064516129032,204.43,25.0,5.809,3.212,2442.804,260.797,7.26,70.78,0.602,30547586.0,Nepal,NP,ChIJz2gufcfolTkR3obM0LyaojQ,-33.32258064516129,-5.645161290322581,-14.35483870967742,-16.580645161290324,-27.741935483870968,9.580645161290322
Nepal,2020-11-01,NPL,Asia,6233158.0,62709.0,56065.0,892.0,6801.582766666667,68.42763333333333,61.177800000000005,0.9733333333333333,204.43,25.0,5.809,3.212,2442.8039999999996,260.797,7.26,70.78,0.602,30547586.0,Nepal,NP,ChIJz2gufcfolTkR3obM0LyaojQ,-27.966666666666665,-2.566666666666667,-10.266666666666667,-9.166666666666666,-21.666666666666668,8.966666666666667
Nepal,2020-12-01,NPL,Asia,7742387.0,27141.0,79952.0,467.0,8175.91335483871,28.660645161290322,84.42874193548387,0.49312903225806454,204.43,25.0,5.809,3.212,2442.804,260.797,7.26,70.78,0.602,30547586.0,Nepal,NP,ChIJz2gufcfolTkR3obM0LyaojQ,-19.129032258064516,8.35483870967742,5.548387096774194,9.774193548387096,-9.483870967741936,7.032258064516129
Nepal,2021-01-01,NPL,Asia,8268041.0,10366.0,89262.0,204.0,8731.000806451613,10.946451612903225,94.26016129032259,0.21535483870967742,204.43,25.0,5.809,3.212,2442.804,260.797,7.26,70.78,0.602,30547586.0,Nepal,NP,ChIJz2gufcfolTkR3obM0LyaojQ,-17.193548387096776,8.870967741935484,3.6774193548387095,9.129032258064516,-6.483870967741935,5.225806451612903
Nepal,2021-02-01,NPL,Asia,7636928.0,3184.0,83591.0,45.0,8928.60825,3.7225714285714284,97.72928571428572,0.05257142857142857,204.43,25.0,5.809,3.212,2442.804,260.797,7.26,70.78,0.602,30547586.0,Nepal,NP,ChIJz2gufcfolTkR3obM0LyaojQ,-8.857142857142858,22.285714285714285,9.5,13.928571428571429,-3.4285714285714284,1.7142857142857142
Nepal,2021-03-01,NPL,Asia,8542862.0,3166.0,93505.0,23.0,9021.210225806451,3.343258064516129,98.74070967741936,0.02429032258064516,204.43,25.0,5.809,3.212,2442.804,260.797,7.26,70.78,0.602,30547586.0,Nepal,NP,ChIJz2gufcfolTkR3obM0LyaojQ,-0.22580645161290322,37.61290322580645,19.548387096774192,26.612903225806452,-0.6129032258064516,0.7741935483870968
Nepal,2021-04-01,NPL,Asia,8652964.0,45878.0,92807.0,249.0,9442.059933333334,50.06183333333333,101.27036666666666,0.2718,204.43,25.0,5.809,3.212,2442.8039999999996,260.797,7.26,70.78,0.602,30547586.0,Nepal,NP,ChIJz2gufcfolTkR3obM0LyaojQ,2.6666666666666665,48.4,21.333333333333332,28.566666666666666,-1.1666666666666667,2.0
Nepal,2021-05-01,NPL,Asia,14028143.0,238115.0,159072.0,4107.0,14813.633451612903,251.44803225806453,167.97906451612903,4.336967741935484,204.43,25.0,5.809,3.212,2442.804,260.797,7.26,70.78,0.602,30547586.0,Nepal,NP,ChIJz2gufcfolTkR3obM0LyaojQ,-60.903225806451616,-28.387096774193548,-36.41935483870968,-49.87096774193548,-54.67741935483871,20.774193548387096
Nepal,2021-06-01,NPL,Asia,18302317.0,77503.0,253383.0,1726.0,19971.372966666666,84.57083333333334,276.4900666666666,1.8834000000000002,204.43,25.0,5.809,3.212,2442.8039999999996,260.797,7.26,70.78,0.602,30547586.0,Nepal,NP,ChIJz2gufcfolTkR3obM0LyaojQ,-40.53333333333333,-0.3333333333333333,-15.3,-31.266666666666666,-40.96666666666667,13.366666666666667
Nepal,2021-07-01,NPL,Asia,20625926.0,56584.0,294600.0,745.0,21780.852096774193,59.75232258064516,311.0958387096774,0.7867096774193549,204.43,25.0,5.809,3.212,2442.804,260.797,7.26,70.78,0.602,30547586.0,Nepal,NP,ChIJz2gufcfolTkR3obM0LyaojQ,0.06451612903225806,50.096774193548384,16.612903225806452,12.32258064516129,-18.419354838709676,5.806451612903226
Nepal,2021-08-01,NPL,Asia,22725898.0,67258.0,320096.0,893.0,23998.40964516129,71.02406451612903,338.0194516129032,0.9430322580645162,204.43,25.0,5.809,3.212,2442.804,260.797,7.26,70.78,0.602,30547586.0,Nepal,NP,ChIJz2gufcfolTkR3obM0LyaojQ,10.419354838709678,61.903225806451616,31.903225806451612,23.774193548387096,-8.870967741935484,5.193548387096774
Nepal,2021-09-01,NPL,Asia,23422810.0,32414.0,329353.0,385.0,25558.822666666663,35.369800000000005,359.3879,0.4201666666666667,204.43,25.0,5.809,3.212,2442.8039999999996,260.797,7.26,70.78,0.602,30547586.0,Nepal,NP,ChIJz2gufcfolTkR3obM0LyaojQ,23.5,80.06666666666666,46.666666666666664,37.833333333333336,1.5666666666666667,2.466666666666667
Nepal,2021-10-01,NPL,Asia,24951348.0,17509.0,349707.0,272.0,26348.471258064517,18.489451612903228,369.28851612903225,0.2872258064516129,204.43,25.0,5.809,3.212,2442.804,260.797,7.26,70.78,0.602,30547586.0,Nepal,NP,ChIJz2gufcfolTkR3obM0LyaojQ,30.419354838709676,94.6774193548387,65.09677419354838,51.806451612903224,-7.580645161290323,-0.0967741935483871
Nepal,2021-11-01,NPL,Asia,24521548.0,8796.0,344355.0,119.0,26757.7587,9.598066666666666,375.7579666666667,0.1298,204.43,25.0,5.809,3.212,2442.8039999999996,260.797,7.26,70.78,0.602,30547586.0,Nepal,NP,ChIJz2gufcfolTkR3obM0LyaojQ,42.46666666666667,106.2,81.13333333333334,63.53333333333333,2.1333333333333333,0.0
Nepal,2021-12-01,NPL,Asia,25578234.0,7065.0,358495.0,68.0,27010.459096774193,7.460612903225806,378.5685161290323,0.07164516129032258,204.43,25.0,5.809,3.212,2442.804,260.797,7.26,70.78,0.602,30547586.0,Nepal,NP,ChIJz2gufcfolTkR3obM0LyaojQ,44.193548387096776,101.25806451612904,77.64516129032258,66.45161290322581,26.193548387096776,0.967741935483871
Nepal,2022-01-01,NPL,Asia,27090353.0,125482.0,360693.0,149.0,28607.24751612903,132.50816129032256,380.8896129032258,0.15729032258064518,204.43,25.0,5.809,3.212,2442.804,260.797,7.26,70.78,0.602,30547586.0,Nepal,NP,ChIJz2gufcfolTkR3obM0LyaojQ,29.032258064516128,85.19354838709677,67.83870967741936,51.12903225806452,18.096774193548388,5.580645161290323
Nepal,2022-02-01,NPL,Asia,27206440.0,23071.0,332558.0,193.0,31808.03128571429,26.973107142857142,388.8056428571429,0.22560714285714287,204.43,25.0,5.809,3.212,2442.804,260.797,7.26,70.78,0.602,30547586.0,Nepal,NP,ChIJz2gufcfolTkR3obM0LyaojQ,39.42857142857143,95.32142857142857,80.82142857142857,61.42857142857143,24.75,3.892857142857143
Nepal,2022-03-01,NPL,Asia,30316361.0,1442.0,370415.0,15.0,32013.892322580647,1.5228387096774194,391.15606451612905,0.015838709677419356,204.43,25.0,5.809,3.212,2442.804,260.797,7.26,70.78,0.602,30547586.0,Nepal,NP,ChIJz2gufcfolTkR3obM0LyaojQ,45.064516129032256,103.06451612903226,127.70967741935483,78.29032258064517,34.67741935483871,5.612903225806452
Nepal,2022-04-01,NPL,Asia,29359287.0,384.0,358530.0,0.0,32036.66893333333,0.419,391.226,0.0,204.43,25.0,5.809,3.212,2442.8039999999996,260.797,7.26,70.78,0.602,30547586.0,Nepal,NP,ChIJz2gufcfolTkR3obM0LyaojQ,50.166666666666664,109.2,143.16666666666666,87.7,38.2,4.766666666666667
Nepal,2022-05-01,NPL,Asia,30349203.0,330.0,370509.0,1.0,32048.573322580647,0.34841935483870967,391.25490322580646,0.0010645161290322581,204.43,25.0,5.809,3.212,2442.804,260.797,7.26,70.78,0.602,30547586.0,Nepal,NP,ChIJz2gufcfolTkR3obM0LyaojQ,45.0,102.06451612903226,144.48387096774192,78.70967741935483,25.93548387096774,5.419354838709677
Nepal,2022-06-01,NPL,Asia,29380433.0,554.0,358560.0,0.0,32059.743366666666,0.6045333333333333,391.258,0.0,204.43,25.0,5.809,3.212,2442.8039999999996,260.797,7.26,70.78,0.602,30547586.0,Nepal,NP,ChIJz2gufcfolTkR3obM0LyaojQ,46.46666666666667,98.26666666666667,134.73333333333332,80.26666666666667,41.5,6.0
Nepal,2022-07-01,NPL,Asia,30442773.0,6902.0,370600.0,15.0,32147.382548387093,7.288451612903226,391.3511290322581,0.015806451612903224,204.43,25.0,5.809,3.212,2442.804,260.797,7.26,70.78,0.602,30547586.0,Nepal,NP,ChIJz2gufcfolTkR3obM0LyaojQ,43.61290322580645,94.29032258064517,124.16129032258064,72.29032258064517,43.25806451612903,7.354838709677419
Nepal,2022-08-01,NPL,Asia,30792549.0,10750.0,371560.0,34.0,32516.743967741935,11.351903225806451,392.36503225806456,0.03593548387096775,204.43,25.0,5.809,3.212,2442.804,260.797,7.26,70.78,0.602,30547586.0,Nepal,NP,ChIJz2gufcfolTkR3obM0LyaojQ,46.25806451612903,100.70967741935483,132.96774193548387,75.3225806451613,38.83870967741935,8.580645161290322
Nepal,2022-09-01,NPL,Asia,29967806.0,2396.0,360402.0,17.0,32700.680966666667,2.6144000000000003,393.2685333333333,0.018533333333333336,204.43,25.0,5.809,3.212,2442.8039999999996,260.797,7.26,70.78,0.602,30547586.0,Nepal,NP,ChIJz2gufcfolTkR3obM0LyaojQ,48.0,102.9,124.73333333333333,70.76666666666667,40.8,7.9
Nepal,2022-10-01,NPL,Asia,31005234.0,814.0,372566.0,1.0,32741.337903225805,0.859516129032258,393.4275161290322,0.0010645161290322581,204.43,25.0,5.809,3.212,2442.804,260.797,7.26,70.78,0.602,30547586.0,Nepal,NP,ChIJz2gufcfolTkR3obM0LyaojQ,35.46666666666667,103.6,138.53333333333333,63.06666666666667,-5.533333333333333,8.0
Netherlands,2020-02-01,NLD,Europe,48838547.05945528,0.0,635814.9444926686,0.0,104108.53016278252,0.0,875.4515668980223,0.0,508.544,43.2,18.779,11.880999999999998,48472.545,109.361,5.29,82.28,0.944,17564020.0,Netherlands,NL,ChIJu-SH28MJxkcRnwq9_851obM,1.1436126932465418,2.5010170870626527,0.1533767290480065,-10.581366965012204,-9.711554109031733,1.6330349877949553
Netherlands,2020-03-01,NLD,Europe,87736.0,12128.0,159521.57280857518,1132.0,161.13590322580643,22.27432258064516,208.79216026729534,2.079064516129032,508.544,43.2,18.779,11.881000000000002,48472.545,109.361,5.29,82.28,0.944,17564020.0,Netherlands,NL,ChIJu-SH28MJxkcRnwq9_851obM,-18.543465405085747,1.7553715750049281,4.512123004139562,-28.356100926473488,-22.9354425389316,7.077666075300611
Netherlands,2020-04-01,NLD,Europe,803892.0,26332.0,98687.0,3816.0,1525.6417000000001,49.97336666666667,187.28976666666668,7.242066666666667,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,82.28,0.9440000000000001,17564020.0,Netherlands,NL,ChIJu-SH28MJxkcRnwq9_851obM,-30.922208786779525,-5.945586457073761,8.655078597339783,-41.56428859330915,-44.582325675130996,11.158303103587263
Netherlands,2020-05-01,NLD,Europe,1335115.0,8028.0,175893.0,1106.0,2452.071161290323,14.744225806451613,323.0449032258064,2.031290322580645,508.544,43.2,18.779,11.881000000000002,48472.545,109.361,5.29,82.28,0.944,17564020.0,Netherlands,NL,ChIJu-SH28MJxkcRnwq9_851obM,-20.35983221811645,2.311095575751523,17.49675421951463,-34.75651652851293,-34.03066014181564,8.731848596824129
Netherlands,2020-06-01,NLD,Europe,1451436.0,3567.0,183845.0,128.0,2754.562766666667,6.769533333333333,348.9045,0.24290000000000003,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,82.28,0.9440000000000001,17564020.0,Netherlands,NL,ChIJu-SH28MJxkcRnwq9_851obM,-3.5901687888658573,4.432533807126641,25.665679597275687,-29.357220412595005,-23.079755206791038,6.180041456914421
Netherlands,2020-07-01,NLD,Europe,1593771.0,3196.0,192219.0,32.0,2927.1186129032258,5.869774193548387,353.0292258064516,0.05880645161290323,508.544,43.2,18.779,11.881000000000002,48472.545,109.361,5.29,82.28,0.944,17564020.0,Netherlands,NL,ChIJu-SH28MJxkcRnwq9_851obM,5.6697472651829495,3.736797434930215,35.23274236137307,-27.6079781214636,-28.338551490003773,4.983119577517917
Netherlands,2020-08-01,NLD,Europe,1920866.0,17747.0,193724.0,90.0,3527.8610322580644,32.59412903225807,355.79351612903224,0.165258064516129,508.544,43.2,18.779,11.881000000000002,48472.545,109.361,5.29,82.28,0.944,17564020.0,Netherlands,NL,ChIJu-SH28MJxkcRnwq9_851obM,1.2147415842823177,-0.2637967713677888,44.138781128769864,-27.43861844575147,-30.937054185959205,5.573770491803279
Netherlands,2020-09-01,NLD,Europe,2639124.0,46229.0,190701.0,166.0,5008.580033333334,87.73426666666667,361.91610000000003,0.31506666666666666,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,82.28,0.9440000000000001,17564020.0,Netherlands,NL,ChIJu-SH28MJxkcRnwq9_851obM,1.7812109508122231,-0.6345564012268545,33.79506986254686,-22.817107804157672,-17.13200045439055,4.072475292513916
Netherlands,2020-10-01,NLD,Europe,6545225.0,193183.0,214122.0,939.0,12020.954806451615,354.7997096774194,393.256064516129,1.7245806451612902,508.544,43.2,18.779,11.881000000000002,48472.545,109.361,5.29,82.28,0.944,17564020.0,Netherlands,NL,ChIJu-SH28MJxkcRnwq9_851obM,-13.754738224807657,-1.070182022893601,12.595139801088385,-31.670388440607994,-21.493338337399138,8.1867142052918
Netherlands,2020-11-01,NLD,Europe,13209514.0,214819.0,261871.0,2255.0,25069.268266666666,407.68760000000003,496.9838,4.279566666666667,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,82.28,0.9440000000000001,17564020.0,Netherlands,NL,ChIJu-SH28MJxkcRnwq9_851obM,-19.002434511636967,-0.08014412308890836,6.499659168370825,-32.85947998831434,-18.274515532184243,8.640666082383873
Netherlands,2020-12-01,NLD,Europe,19807262.0,247969.0,324996.0,1875.0,36378.00093548387,455.41964516129036,596.8875806451613,3.4436129032258065,508.544,43.2,18.779,11.881000000000002,48472.545,109.361,5.29,82.28,0.944,17564020.0,Netherlands,NL,ChIJu-SH28MJxkcRnwq9_851obM,-30.972186046511627,-0.5632558139534883,-1.1349767441860465,-39.94958139534884,-32.3393488372093,11.691720930232558
Netherlands,2021-01-01,NLD,Europe,27597380.0,209743.0,404065.0,2809.0,50685.325032258064,385.2138064516129,742.1051612903225,5.159,508.544,43.2,18.779,11.881000000000002,48472.545,109.361,5.29,82.28,0.944,17564020.0,Netherlands,NL,ChIJu-SH28MJxkcRnwq9_851obM,-46.75056667925954,-8.699754438987533,-0.24952776728371742,-43.00132225160559,-30.553173403853418,12.820929353985644
Netherlands,2021-02-01,NLD,Europe,28720236.0,110578.0,420155.0,1485.0,58399.08585714286,224.84682142857145,854.3338214285715,3.0195714285714286,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,82.28,0.944,17564020.0,Netherlands,NL,ChIJu-SH28MJxkcRnwq9_851obM,-39.99916822624246,-1.678311499272198,8.245685173632772,-38.894156789353296,-29.22572260345186,11.64597629444791
Netherlands,2021-03-01,NLD,Europe,36090723.0,167126.0,502711.0,753.0,66284.19187096774,306.94345161290323,923.2785161290324,1.3829354838709675,508.544,43.2,18.779,11.881000000000002,48472.545,109.361,5.29,82.28,0.944,17564020.0,Netherlands,NL,ChIJu-SH28MJxkcRnwq9_851obM,-30.18928035982009,2.697526236881559,9.641866566716642,-33.40545352323838,-21.25712143928036,9.308470764617692
Netherlands,2021-04-01,NLD,Europe,41156432.0,208082.0,507175.0,576.0,78107.4641,394.902,962.5263666666667,1.0931333333333333,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,82.28,0.9440000000000001,17564020.0,Netherlands,NL,ChIJu-SH28MJxkcRnwq9_851obM,-24.633394887744192,5.789775488385654,19.028574205462142,-30.691709592768976,-24.202643599961124,8.99475167654777
Netherlands,2021-05-01,NLD,Europe,49002655.0,181128.0,541669.0,501.0,89998.23538709676,332.6595483870968,994.8288387096774,0.9201612903225808,508.544,43.2,18.779,11.881000000000002,48472.545,109.361,5.29,82.28,0.944,17564020.0,Netherlands,NL,ChIJu-SH28MJxkcRnwq9_851obM,-8.10539403213466,10.444051262433053,25.561017597551643,-26.74521805661821,-23.277065799540935,7.491870696250956
Netherlands,2021-06-01,NLD,Europe,50121043.0,34494.0,531897.0,101.0,95120.6747,65.46336666666667,1009.4442333333334,0.19163333333333335,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,82.28,0.9440000000000001,17564020.0,Netherlands,NL,ChIJu-SH28MJxkcRnwq9_851obM,3.4412250850753523,13.44453087019932,32.63004375303841,-21.678366553232863,-13.770247933884297,4.075255226057365
Netherlands,2021-07-01,NLD,Europe,54699854.0,164927.0,551517.0,59.0,100461.7065483871,302.90480645161296,1012.9156129032258,0.10832258064516129,508.544,43.2,18.779,11.881000000000002,48472.545,109.361,5.29,82.28,0.944,17564020.0,Netherlands,NL,ChIJu-SH28MJxkcRnwq9_851obM,7.496704951986443,11.777160610054604,33.88730935793636,-23.895311617397855,-22.60450009414423,4.3528525701374505
Netherlands,2021-08-01,NLD,Europe,58938388.0,90673.0,556067.0,214.0,108246.19425806451,166.52996774193548,1021.2720967741936,0.3930645161290322,508.544,43.2,18.779,11.881000000000002,48472.545,109.361,5.29,82.28,0.944,17564020.0,Netherlands,NL,ChIJu-SH28MJxkcRnwq9_851obM,8.87232835256289,10.327690561755249,34.435407603555895,-25.500189143181387,-32.43824475127672,5.305749952714205
Netherlands,2021-09-01,NLD,Europe,59183236.0,58972.0,543541.0,146.0,112319.07786666667,111.91820000000001,1031.5425,0.2770666666666667,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,82.28,0.9440000000000001,17564020.0,Netherlands,NL,ChIJu-SH28MJxkcRnwq9_851obM,6.032129683556591,10.765579499126384,30.330906620073772,-15.437099592312173,-17.498932246165793,2.65492137449039
Netherlands,2021-10-01,NLD,Europe,63426385.0,145752.0,566495.0,323.0,116488.84593548387,267.6879677419355,1040.4244193548386,0.5932258064516129,508.544,43.2,18.779,11.881000000000002,48472.545,109.361,5.29,82.28,0.944,17564020.0,Netherlands,NL,ChIJu-SH28MJxkcRnwq9_851obM,1.0213893621048646,8.588869960249857,17.23566155593413,-22.442646223736514,-18.8038046564452,3.67139882642438
Netherlands,2021-11-01,NLD,Europe,70114860.0,499165.0,567517.0,1142.0,133065.32323333333,947.3249,1077.0447666666666,2.1673333333333336,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,82.28,0.9440000000000001,17564020.0,Netherlands,NL,ChIJu-SH28MJxkcRnwq9_851obM,-5.067052023121387,10.008766859344894,8.280250481695568,-26.402697495183045,-19.197302504816957,5.910211946050096
Netherlands,2021-12-01,NLD,Europe,89947330.0,441664.0,633893.0,1312.0,165197.19151612904,811.1597419354839,1164.2074193548387,2.4096451612903227,508.544,43.2,18.779,11.881000000000002,48472.545,109.361,5.29,82.28,0.944,17564020.0,Netherlands,NL,ChIJu-SH28MJxkcRnwq9_851obM,-21.11313056379822,10.022904302670623,-0.937963649851632,-33.56036721068249,-29.018453264094955,9.23219584569733
Netherlands,2022-01-01,NLD,Europe,112590383.0,1569776.0,657292.0,392.0,206783.4036451613,2883.0492903225804,1207.1818064516128,0.7199354838709678,508.544,43.2,18.779,11.881000000000002,48472.545,109.361,5.29,82.28,0.944,17564020.0,Netherlands,NL,ChIJu-SH28MJxkcRnwq9_851obM,-28.293072657204625,1.7609737757308017,3.3438293072657204,-34.6264686530689,-25.889275307829685,9.379170974715668
Netherlands,2022-02-01,NLD,Europe,156399192.0,1710162.0,601925.0,316.0,318018.62160714285,3477.4051785714287,1223.9405714285715,0.6425357142857143,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,82.28,0.944,17564020.0,Netherlands,NL,ChIJu-SH28MJxkcRnwq9_851obM,-10.154579361790303,4.219125569830087,2.3666597596353087,-30.29019892250311,-20.644426025694155,6.548072938251139
Netherlands,2022-03-01,NLD,Europe,221510879.0,1412360.0,676709.0,352.0,406826.69596774195,2593.9391935483873,1242.843129032258,0.6464838709677418,508.544,43.2,18.779,11.881000000000002,48472.545,109.361,5.29,82.28,0.944,17564020.0,Netherlands,NL,ChIJu-SH28MJxkcRnwq9_851obM,-3.0320171753943805,3.8840660879305515,9.760571268552226,-26.064874451600858,-17.703071035190888,4.175301036124335
Netherlands,2022-04-01,NLD,Europe,239458972.0,263709.0,665038.0,218.0,454449.8201666667,500.472,1262.1218666666668,0.4137333333333333,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,82.28,0.9440000000000001,17564020.0,Netherlands,NL,ChIJu-SH28MJxkcRnwq9_851obM,1.8011462988148437,9.261317272197397,17.37283854672625,-22.56450359432679,-19.519331649504565,3.18486496988537
Netherlands,2022-05-01,NLD,Europe,250091298.0,43361.0,691111.0,83.0,459317.46961290325,79.63674193548387,1269.2938387096776,0.15241935483870966,508.544,43.2,18.779,11.881000000000002,48472.545,109.361,5.29,82.28,0.944,17564020.0,Netherlands,NL,ChIJu-SH28MJxkcRnwq9_851obM,5.757423869869491,11.768299602799319,22.357575184414603,-20.242670701721202,-18.116795914507282,1.9139398524683184
Netherlands,2022-06-01,NLD,Europe,243522767.0,81743.0,670172.0,44.0,462162.1682,155.13343333333336,1271.8653666666667,0.08349999999999999,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,82.28,0.9440000000000001,17564020.0,Netherlands,NL,ChIJu-SH28MJxkcRnwq9_851obM,5.634866828087167,13.151573849878934,22.767941888619855,-18.957869249394673,-15.905859564164649,1.2863922518159807
Netherlands,2022-07-01,NLD,Europe,256078996.0,172870.0,695380.0,147.0,470314.47067741933,317.49287096774196,1277.1343225806452,0.27,508.544,43.2,18.779,11.881000000000002,48472.545,109.361,5.29,82.28,0.944,17564020.0,Netherlands,NL,ChIJu-SH28MJxkcRnwq9_851obM,4.96031445349498,13.107880280356127,27.190187535518092,-21.696817579086947,-21.812748626633834,2.7683273347224855
Netherlands,2022-08-01,NLD,Europe,259265783.0,44700.0,699474.0,96.0,476167.3213870968,82.09596774193548,1284.6533548387097,0.17629032258064517,508.544,43.2,18.779,11.881000000000002,48472.545,109.361,5.29,82.28,0.944,17564020.0,Netherlands,NL,ChIJu-SH28MJxkcRnwq9_851obM,4.845773003269501,12.267725361980384,31.287342363381597,-24.918916394208313,-32.475478748248484,4.88724894908921
Netherlands,2022-09-01,NLD,Europe,252081316.0,36206.0,678991.0,47.0,478404.7463333334,68.71243333333334,1288.6019000000001,0.08916666666666666,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,82.28,0.9440000000000001,17564020.0,Netherlands,NL,ChIJu-SH28MJxkcRnwq9_851obM,0.7371987222921305,12.869325331526474,18.094666537605267,-19.469364049946762,-17.30848901364824,2.1101539057206464
